UKPRN,HE Provider,Austria,Belgium,Bulgaria,Canary Islands,Croatia,Cyprus (European Union),Cyprus not otherwise specified,Czech Republic,Denmark,Estonia,Finland,France,French Guiana,Germany,Gibraltar,Greece,Guadeloupe,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Martinique,Mayotte,Netherlands,Poland,Portugal,Romania,Réunion,Slovakia,Slovenia,Åland Islands,Spain,Sweden,European Union not otherwise specified,Total European Union,Total
10007798,The University of Manchester,30,65,130,0,15,140,0,45,10,20,15,220,0,130,5,115,0,60,80,210,15,115,15,5,0,0,45,160,85,320,0,50,0,0,310,25,0,"2,450","18,170"
10009527,Istituto Marangoni Limited,5,10,0,0,0,0,0,5,0,0,0,20,0,15,0,10,0,5,0,45,0,5,0,0,0,0,5,0,5,15,0,0,0,0,70,10,0,230,"1,010"
10023452,The Markfield Institute of Higher Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10020416,Missio Dei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10030776,St Mellitus College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004320,The Metanoia Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
10004351,Middlesex University,5,10,45,0,10,0,0,90,25,0,5,25,0,45,10,40,0,10,60,100,20,55,0,10,0,0,10,200,215,115,0,55,5,0,85,50,0,"1,300","4,600"
10032277,The Minster Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049370,MLA College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10004450,Mountview Academy of Theatre Arts,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,75
10023454,Moorlands College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15
10000216,All Nations Christian College,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,30
10004538,Nazarene Theological College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10023456,Newbold College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,20,30
10007799,Newcastle University,5,15,25,0,5,165,0,30,5,0,5,55,0,60,15,145,0,15,30,70,10,115,5,10,0,0,30,130,15,40,0,15,0,0,55,10,0,"1,080","6,215"
10048199,New College of the Humanities,5,5,5,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,15,0,0,0,0,0,0,5,10,5,0,0,0,0,0,10,0,0,95,130
10007832,Newman University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
10008397,Norland College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
10007138,The University of Northampton,5,0,10,0,15,5,0,5,0,0,5,5,0,10,5,5,0,0,20,15,0,10,0,0,0,0,10,10,20,65,0,5,0,0,20,5,0,255,"4,465"
10001282,University of Northumbria at Newcastle,5,10,20,0,10,165,0,150,0,5,5,20,0,40,10,60,0,25,80,25,20,125,0,5,0,0,15,140,40,45,0,15,0,0,45,5,0,"1,080","8,010"
10004775,Norwich University of the Arts,0,0,5,0,0,5,0,0,0,0,0,5,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,0,0,65,185
10007154,University of Nottingham,10,20,30,5,5,140,0,10,10,5,5,85,0,75,10,90,0,15,45,105,5,15,5,10,0,0,25,55,45,45,0,10,5,0,95,10,0,980,"8,285"
10004797,The Nottingham Trent University,5,10,35,5,80,80,0,10,15,25,15,90,0,45,10,40,0,15,30,65,35,50,5,5,0,0,30,110,120,40,0,25,5,0,120,10,0,"1,130","6,595"
10007773,The Open University,5,10,0,0,0,50,0,0,0,0,0,25,0,35,5,0,0,0,15,20,0,0,5,0,0,0,20,5,0,0,0,0,0,0,25,5,0,225,430
10004930,Oxford Brookes University,10,20,20,5,15,20,0,5,10,5,10,110,0,95,10,50,0,10,40,135,10,10,5,10,0,0,25,30,25,25,0,5,0,0,120,20,0,860,"3,310"
10007774,The University of Oxford,65,95,45,0,10,30,0,40,50,10,25,210,0,595,0,80,0,35,145,230,5,20,25,5,0,0,135,170,30,160,0,20,15,0,115,55,0,"2,415","9,265"
10066143,Paris Dauphine International,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,175,180
10042570,Pearson College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40,50
10005127,Arts University Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35
10007801,University of Plymouth,5,10,5,0,5,25,0,5,0,5,5,25,0,75,15,55,0,5,35,40,5,5,0,0,0,0,20,20,35,30,0,0,0,0,55,10,0,495,"2,355"
10019178,Point Blank Music School,0,5,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,5,5,5,0,0,0,0,10,0,0,85,190
10007155,The University of Portsmouth,5,15,85,0,10,110,0,85,10,5,0,45,0,25,5,80,0,5,30,60,10,15,5,0,0,0,10,50,155,60,0,15,0,0,75,40,0,"1,025","6,785"
10083476,The Prince's Foundation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10005337,"Queen Margaret University, Edinburgh",10,5,20,0,5,5,0,5,10,5,40,25,0,60,0,20,0,10,385,65,5,0,0,5,0,0,15,20,5,0,0,10,0,0,40,15,0,785,"1,185"
10007775,Queen Mary University of London,35,40,40,0,10,145,0,20,10,5,20,240,0,140,5,185,0,25,35,215,15,25,15,10,0,0,30,130,60,85,0,15,5,0,155,25,0,"1,740","8,935"
10009292,Royal Academy of Dramatic Art,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40
10005544,Royal Academy of Dance,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
10005389,Ravensbourne University London,0,5,5,0,0,0,0,0,5,0,0,10,0,5,0,5,0,5,5,25,5,0,0,0,0,0,0,15,5,10,0,0,0,0,5,50,0,160,315
10005470,"Richmond, The American International University in London",0,5,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,25,0,0,0,0,0,0,0,5,5,0,0,0,0,0,20,20,0,120,465
10007802,The University of Reading,5,10,50,0,0,305,0,10,10,0,10,40,0,55,15,120,0,5,45,85,5,10,10,5,0,0,15,15,15,20,0,5,0,0,40,10,0,920,"3,925"
10086591,Regent's University London Limited,10,20,10,0,5,0,0,5,15,0,5,40,0,50,0,5,0,10,0,75,5,0,0,0,0,0,10,10,10,5,0,0,0,0,25,45,0,350,"1,445"
10021100,Regents Theological College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10062833,Raindance Educational Services Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
10008455,Regent College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
10005500,Robert Gordon University,5,5,75,0,5,5,0,15,5,10,25,30,0,55,0,40,0,20,265,60,15,15,5,0,0,0,10,65,10,30,0,15,0,0,50,15,0,860,"3,470"
10007776,Roehampton University,0,5,10,0,5,5,0,5,5,0,10,45,0,30,5,45,0,5,30,40,5,5,0,0,0,0,15,55,10,20,0,5,0,0,15,10,0,385,"3,685"
10005523,Rose Bruford College of Theatre and Performance,5,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,55,180
10007835,Royal Academy of Music,0,0,5,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,5,10,5,5,0,0,0,0,5,5,20,10,0,0,0,0,20,0,0,130,380
10005545,Royal Agricultural University,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,40,185
10007777,Royal College of Art,5,5,5,0,0,5,0,0,20,0,0,30,0,35,0,10,0,5,15,25,5,0,0,0,0,0,5,15,15,10,0,0,0,0,15,10,0,235,"1,880"
10007778,Royal College of Music,0,5,0,0,0,0,0,5,5,0,0,30,0,15,0,0,0,5,15,25,5,0,5,0,0,0,5,10,15,5,0,0,5,0,30,10,0,200,540
10005561,Royal Conservatoire of Scotland,0,5,0,0,0,5,0,0,5,0,0,15,0,5,0,5,0,0,25,0,0,10,0,5,0,0,5,10,10,5,0,0,0,0,10,5,0,140,385
10007816,The Royal Central School of Speech and Drama,0,5,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,5,15,10,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,75,290
10005553,Royal Holloway and Bedford New College,10,10,25,5,0,10,0,10,5,10,10,100,0,55,5,50,0,20,15,95,10,5,5,0,0,0,10,25,15,25,0,15,0,0,80,15,0,645,"2,610"
10007837,Royal Northern College of Music,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,5,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,70,275
10007779,The Royal Veterinary College,0,5,0,0,0,0,0,0,0,0,0,20,0,5,0,5,0,0,15,5,0,0,5,0,0,0,5,5,5,5,0,0,0,0,5,0,0,90,755
10007803,The University of St. Andrews,40,40,15,0,5,20,0,35,20,5,5,110,0,200,5,40,0,30,45,105,5,10,15,0,0,0,45,60,15,15,0,15,10,0,50,30,0,985,"5,425"
10007839,SAE Education Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,90
10007782,"St George's, University of London",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,10,10,0,0,0,0,0,0,5,5,0,5,0,0,0,0,5,0,0,65,285
10008026,St Mary's University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40
10007843,"St Mary's University, Twickenham",5,5,0,0,0,5,0,5,5,0,0,35,0,20,10,5,0,0,80,30,0,0,0,10,0,0,15,5,15,5,0,0,0,0,25,5,0,295,945
10007156,The University of Salford,0,5,15,0,0,50,0,0,0,0,0,60,0,10,5,65,0,0,60,25,5,10,0,0,0,0,10,15,10,30,0,0,0,0,20,5,0,395,"4,325"
10007780,SOAS University of London,10,20,5,0,0,5,0,0,10,0,5,85,0,55,0,10,0,5,15,125,0,10,10,0,0,0,15,35,15,10,0,10,0,0,45,20,0,530,"2,130"
10005700,SRUC,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,25
10005790,Sheffield Hallam University,0,0,10,0,15,75,0,0,0,0,0,10,0,55,20,10,0,0,25,10,5,0,0,5,0,0,10,10,5,30,0,0,0,0,30,5,0,345,"5,205"
10007157,The University of Sheffield,10,20,45,5,10,160,0,10,0,10,10,60,0,65,10,90,0,20,40,80,5,15,5,30,0,0,35,170,50,95,0,10,0,0,75,5,0,"1,140","10,960"
10006022,Solent University,0,0,55,5,10,40,0,75,0,5,5,40,0,60,20,55,0,20,15,40,25,20,5,5,0,0,5,90,260,130,0,20,0,0,85,35,0,"1,120","2,305"
10007158,The University of Southampton,10,25,145,0,5,155,0,15,0,15,5,105,0,155,5,125,0,40,75,95,10,20,10,5,0,0,20,65,15,80,0,15,0,0,110,10,0,"1,335","8,635"
10006093,Spurgeon's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
10006299,Staffordshire University,0,5,5,0,0,5,0,0,5,0,0,20,0,5,0,15,0,0,25,10,0,5,0,5,0,0,0,15,5,10,0,0,0,0,10,0,0,165,770
10008098,Study Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,15,"3,040"
10007804,The University of Stirling,10,30,30,5,15,30,0,25,30,5,55,105,0,155,0,65,0,45,265,130,10,5,20,20,0,0,45,20,5,15,0,10,0,0,90,40,0,"1,290","4,235"
10037449,University of St Mark and St John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,30
10008010,Stranmillis University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
10007805,The University of Strathclyde,15,15,55,0,5,20,0,5,5,5,10,70,0,75,0,150,0,15,60,110,10,5,5,10,0,0,25,35,15,20,0,10,5,0,100,15,0,870,"5,305"
10014001,University of Suffolk,0,0,75,0,0,5,0,20,0,5,0,5,0,5,0,5,0,10,10,25,5,20,0,0,0,0,5,15,25,955,0,15,0,0,10,5,0,"1,225","1,345"
10007159,The University of Sunderland,0,0,25,0,10,130,0,5,0,0,0,5,0,5,5,235,0,0,70,10,0,10,0,0,0,0,0,20,70,75,0,10,0,0,20,5,0,710,"4,990"
10007160,The University of Surrey,10,20,75,5,0,175,0,5,5,5,0,65,0,35,10,145,0,10,25,95,5,5,15,5,0,0,20,20,45,35,0,10,0,0,95,5,0,950,"3,910"
10007806,The University of Sussex,20,55,15,10,5,70,0,15,10,0,10,135,0,95,10,145,0,25,25,125,15,10,35,5,0,0,25,50,45,35,0,10,5,0,145,40,0,"1,185","5,725"
10007855,Swansea University,10,30,20,5,5,95,0,45,5,5,0,40,0,40,5,70,0,10,40,50,5,25,5,5,0,0,15,135,30,40,0,15,0,0,70,5,0,825,"4,270"
10083403,The Engineering and Design Institute London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007161,Teesside University,5,0,5,0,0,15,0,5,5,0,0,5,0,15,0,5,0,0,30,5,0,5,0,0,0,0,5,5,15,20,0,0,0,0,10,10,0,170,"6,125"
10008017,Trinity Laban Conservatoire of Music and Dance,0,10,5,0,0,15,0,0,0,0,0,15,0,15,0,10,0,0,10,45,0,5,0,0,0,0,5,10,15,5,0,5,0,0,20,5,0,190,390
10007858,University of Wales Trinity Saint David,5,5,35,0,0,5,0,0,5,0,0,10,0,10,5,5,0,0,20,5,0,0,0,0,0,0,5,10,5,115,0,0,0,0,5,5,0,270,910
10068157,University Centre Peterborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10007114,University of the Highlands and Islands,10,5,5,0,0,0,0,5,5,0,10,20,0,35,0,0,0,5,25,25,0,5,0,0,0,0,5,10,5,0,0,5,0,0,15,5,0,195,320
10007807,Ulster University,0,0,0,0,0,0,0,0,0,0,5,5,0,15,0,0,0,0,"1,215",10,0,0,0,5,0,0,5,0,5,0,0,5,0,0,5,0,0,"1,300","12,045"
10039956,The University of Law,5,10,5,0,0,45,0,5,0,0,20,35,0,20,10,10,0,5,10,30,0,5,0,0,0,0,10,20,5,15,0,0,0,0,15,10,0,300,"1,945"
10007784,University College London,90,140,105,5,15,210,0,70,40,10,25,850,0,355,10,260,0,145,165,475,15,75,50,15,0,0,125,245,95,250,0,70,15,0,400,80,0,"4,400","24,145"
10007793,University of South Wales,5,5,15,0,5,60,0,35,5,5,5,20,0,170,10,35,0,15,35,20,5,5,5,5,0,0,15,70,55,15,0,5,0,0,30,5,0,660,"4,425"
10007163,The University of Warwick,40,75,30,0,5,120,0,25,15,5,10,430,0,165,5,120,0,110,55,155,10,40,45,5,0,0,40,135,70,125,0,25,5,0,275,30,0,"2,170","11,065"
10007361,Waverley Abbey College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10007164,"University of the West of England, Bristol",10,15,65,5,5,55,0,50,5,5,25,60,0,70,15,55,0,5,70,80,15,35,5,5,0,0,25,55,50,50,0,5,0,0,120,15,0,970,"7,895"
10007800,The University of the West of Scotland,5,5,60,0,0,15,0,10,5,0,25,30,0,25,0,20,0,5,35,40,0,5,0,0,0,0,5,10,15,10,0,10,0,0,30,10,0,390,"5,050"
10032288,West Dean College,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40
10006566,The University of West London,10,15,60,0,10,10,0,5,5,5,5,50,0,35,0,45,0,15,45,165,10,65,5,5,0,0,20,140,120,545,0,10,0,0,70,20,0,"1,485","3,990"
10007165,The University of Westminster,25,30,80,0,5,30,0,30,15,15,10,90,0,205,0,75,0,25,35,275,35,65,10,0,0,0,25,145,55,165,0,30,0,0,110,20,0,"1,605","7,035"
10003614,The University of Winchester,5,0,0,0,0,10,0,5,0,0,0,10,0,5,5,5,0,5,5,10,0,0,0,0,0,0,0,5,5,10,0,0,0,0,20,0,0,120,535
10007166,The University of Wolverhampton,0,0,0,0,0,10,0,0,0,0,0,20,0,5,5,20,0,5,25,15,0,5,0,0,0,0,0,5,0,5,0,0,0,0,10,0,0,140,"1,935"
10007139,University of Worcester,0,5,20,0,10,0,0,75,0,5,30,5,0,5,0,5,0,5,10,5,5,35,0,5,0,0,0,10,35,25,0,10,0,0,25,0,0,330,985
10007657,Writtle University College,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50
10007713,York St John University,0,5,0,0,0,5,0,0,0,0,0,5,0,5,0,5,0,5,10,5,0,0,0,0,0,0,0,5,0,10,0,0,0,0,15,0,0,85,"1,355"
10007167,The University of York,15,25,20,0,5,20,0,10,10,5,5,80,0,65,5,65,0,15,20,80,10,5,10,5,0,0,25,30,20,20,0,5,0,0,65,15,0,660,"5,905"
,Total,"1,550","2,475","4,005",185,860,"6,170",160,"2,260","1,155",615,"1,315","11,870",10,"9,915",970,"7,100",5,"2,050","9,855","11,320","1,115","2,850",950,630,0,0,"2,975","7,910","6,170","8,915",15,"1,620",310,5,"10,330","2,440",60,"120,140","679,970"
